study_id,substudy_id,target_product,target_variant,model_id,T_C,P_Pa,runtime_seconds,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,case_id,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,error_message,element_balance_relative_spread,suspect_balance,amino_acid
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008425840060226,1.0,0.02,0.075,0.0,3.75,0.0,HIS_INV_000019,0.0,,0.0,,False,below_threshold,ok,,2.0278046111875007e-16,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008450830064248,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,HIS_INV_000020,0.0,,0.0,,False,below_threshold,ok,,1.212070625822764e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008501669944962,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,HIS_INV_000021,0.0,,0.0,,False,below_threshold,ok,,3.018733299585017e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.000951707988861,1.0,0.02,0.0875,0.0,4.375,0.0,HIS_INV_000022,0.0,,0.0,,False,below_threshold,ok,,5.212785307495089e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.00088029098697,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,HIS_INV_000023,0.0,,0.0,,False,below_threshold,ok,,1.5979221943630437e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008710830006748,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,HIS_INV_000024,0.0,,0.0,,False,below_threshold,ok,,3.780893944951988e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008642079919809,1.0,0.02,0.1,0.0,5.0,0.0,HIS_INV_000025,0.0,,0.0,,False,below_threshold,ok,,3.1720657846433026e-15,False,histidine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m200(aq),M_94833c315665,0.0,101325.0,0.0046132499992381,1.0,0.02,0.042,0.0,2.1,-200.0,ISO_DG_000001,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m160(aq),M_bec6fc80b6e7,0.0,101325.0,0.0045737500040559,1.0,0.02,0.042,0.0,2.1,-160.0,ISO_DG_000002,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m120(aq),M_f9467c700dd1,0.0,101325.0,0.0048680000036256,1.0,0.02,0.042,0.0,2.1,-120.0,ISO_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m080(aq),M_654a3ce1800f,0.0,101325.0,0.0045787499984726,1.0,0.02,0.042,0.0,2.1,-80.0,ISO_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_m040(aq),M_c196dee483e1,0.0,101325.0,0.0045738749904558,1.0,0.02,0.042,0.0,2.1,-40.0,ISO_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_000(aq),M_4242b6c93a22,0.0,101325.0,0.0048870840109884,1.0,0.02,0.042,0.0,2.1,0.0,ISO_DG_000006,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p040(aq),M_846a3e625d8b,0.0,101325.0,0.0046002079907339,1.0,0.02,0.042,0.0,2.1,40.0,ISO_DG_000007,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p080(aq),M_1bd956b20d01,0.0,101325.0,0.0045255830045789,1.0,0.02,0.042,0.0,2.1,80.0,ISO_DG_000008,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p120(aq),M_c324085c6c4b,0.0,101325.0,0.0046671250020153,1.0,0.02,0.042,0.0,2.1,120.0,ISO_DG_000009,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p160(aq),M_8bcded5611dd,0.0,101325.0,0.0045339160133153,1.0,0.02,0.042,0.0,2.1,160.0,ISO_DG_000010,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,deltaG_sweep,Isoleucine(aq),Isoleucine__dG_p200(aq),M_fc374e8cae1c,0.0,101325.0,0.0049776250089053,1.0,0.02,0.042,0.0,2.1,200.0,ISO_DG_000011,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0054790830035926,1.0,0.02,0.0,0.0,0.0,0.0,ISO_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0010081670043291,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,ISO_INV_000002,0.0,,0.0,,False,below_threshold,ok,,1.0840257360050348e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.000909791997401,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,ISO_INV_000003,0.0,,0.0,,False,below_threshold,ok,,5.182240374263281e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008841670060064,1.0,0.02,0.0125,0.0,0.625,0.0,ISO_INV_000004,0.0,,0.0,,False,below_threshold,ok,,3.2258296115016613e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0013339580036699,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,ISO_INV_000005,0.0,,0.0,,False,below_threshold,ok,,1.4993365605870281e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0009571249975124,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,ISO_INV_000006,0.0,,0.0,,False,below_threshold,ok,,3.8400027753248004e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008879579982021,1.0,0.02,0.025,0.0,1.25,0.0,ISO_INV_000007,0.0,,0.0,,False,below_threshold,ok,,2.3373116307898006e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008977079996839,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,ISO_INV_000008,0.0,,0.0,,False,below_threshold,ok,,2.962946276998033e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.000894208002137,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,ISO_INV_000009,0.0,,0.0,,False,below_threshold,ok,,8.432073604748025e-16,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008473749912809,1.0,0.02,0.0375,0.0,1.875,0.0,ISO_INV_000010,0.0,,0.0,,False,below_threshold,ok,,1.4697988032862584e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0010483750083949,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,ISO_INV_000011,0.0,,0.0,,False,below_threshold,ok,,3.555502308061724e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0009794579964363,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,ISO_INV_000012,0.0,,0.0,,False,below_threshold,ok,,4.791580215739532e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008547500037821,1.0,0.02,0.05,0.0,2.5,0.0,ISO_INV_000013,0.0,,0.0,,False,below_threshold,ok,,1.4526282565188959e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0009302499965997,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,ISO_INV_000014,0.0,,0.0,,False,below_threshold,ok,,1.8604202740033653e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0009112909901887,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,ISO_INV_000015,0.0,,0.0,,False,below_threshold,ok,,1.0295731294823705e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0009287090069847,1.0,0.02,0.0625,0.0,3.125,0.0,ISO_INV_000016,0.0,,0.0,,False,below_threshold,ok,,4.10244073764492e-16,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008647079957881,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,ISO_INV_000017,0.0,,0.0,,False,below_threshold,ok,,1.6346842080370401e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008547080069547,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,ISO_INV_000018,0.0,,0.0,,False,below_threshold,ok,,4.885320566723376e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0009544170025037,1.0,0.02,0.075,0.0,3.75,0.0,ISO_INV_000019,0.0,,0.0,,False,below_threshold,ok,,2.0278046111875007e-16,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008468330051982,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,ISO_INV_000020,0.0,,0.0,,False,below_threshold,ok,,1.212070625822764e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008577499975217,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,ISO_INV_000021,0.0,,0.0,,False,below_threshold,ok,,3.018733299585017e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008754580048844,1.0,0.02,0.0875,0.0,4.375,0.0,ISO_INV_000022,0.0,,0.0,,False,below_threshold,ok,,5.212785307495089e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008787080005276,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,ISO_INV_000023,0.0,,0.0,,False,below_threshold,ok,,1.5979221943630437e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008475419890601,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,ISO_INV_000024,0.0,,0.0,,False,below_threshold,ok,,3.780893944951988e-15,False,isoleucine
isoleucine,inventory_landscape,Isoleucine(aq),Isoleucine(aq),M_d10749d93c61,0.0,101325.0,0.0008431659953203,1.0,0.02,0.1,0.0,5.0,0.0,ISO_INV_000025,0.0,,0.0,,False,below_threshold,ok,,3.1720657846433026e-15,False,isoleucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m200(aq),M_46badc090e0c,0.0,101325.0,0.0048180000012507,1.0,0.02,0.042,0.0,2.1,-200.0,LEU_DG_000001,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m160(aq),M_cc2df8c8963f,0.0,101325.0,0.0046077080041868,1.0,0.02,0.042,0.0,2.1,-160.0,LEU_DG_000002,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m120(aq),M_d706f7b0d2e1,0.0,101325.0,0.004762666998431,1.0,0.02,0.042,0.0,2.1,-120.0,LEU_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m080(aq),M_25dfc803a819,0.0,101325.0,0.0046634590107714,1.0,0.02,0.042,0.0,2.1,-80.0,LEU_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_m040(aq),M_e6e5ba8d68ac,0.0,101325.0,0.0045931659988127,1.0,0.02,0.042,0.0,2.1,-40.0,LEU_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_000(aq),M_4f50ea1ef6e9,0.0,101325.0,0.0048479580000275,1.0,0.02,0.042,0.0,2.1,0.0,LEU_DG_000006,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p040(aq),M_4cc8692aa922,0.0,101325.0,0.0044928749994141,1.0,0.02,0.042,0.0,2.1,40.0,LEU_DG_000007,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p080(aq),M_f00b92de8ea4,0.0,101325.0,0.0044557920045917,1.0,0.02,0.042,0.0,2.1,80.0,LEU_DG_000008,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p120(aq),M_658b6ae07cc8,0.0,101325.0,0.0047812080010771,1.0,0.02,0.042,0.0,2.1,120.0,LEU_DG_000009,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p160(aq),M_81af16903341,0.0,101325.0,0.0046333750069607,1.0,0.02,0.042,0.0,2.1,160.0,LEU_DG_000010,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,deltaG_sweep,Leucine(aq),Leucine__dG_p200(aq),M_683f71d97406,0.0,101325.0,0.0049597909965086,1.0,0.02,0.042,0.0,2.1,200.0,LEU_DG_000011,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0052575410081772,1.0,0.02,0.0,0.0,0.0,0.0,LEU_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0010309999925084,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,LEU_INV_000002,0.0,,0.0,,False,below_threshold,ok,,1.0840257360050348e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008882910042302,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,LEU_INV_000003,0.0,,0.0,,False,below_threshold,ok,,5.182240374263281e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008892500045476,1.0,0.02,0.0125,0.0,0.625,0.0,LEU_INV_000004,0.0,,0.0,,False,below_threshold,ok,,3.2258296115016613e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0012427080073393,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,LEU_INV_000005,0.0,,0.0,,False,below_threshold,ok,,1.4993365605870281e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.001002208009595,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,LEU_INV_000006,0.0,,0.0,,False,below_threshold,ok,,3.8400027753248004e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0009485829941695,1.0,0.02,0.025,0.0,1.25,0.0,LEU_INV_000007,0.0,,0.0,,False,below_threshold,ok,,2.3373116307898006e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008673340053064,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,LEU_INV_000008,0.0,,0.0,,False,below_threshold,ok,,2.962946276998033e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008597080013714,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,LEU_INV_000009,0.0,,0.0,,False,below_threshold,ok,,8.432073604748025e-16,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008484169957228,1.0,0.02,0.0375,0.0,1.875,0.0,LEU_INV_000010,0.0,,0.0,,False,below_threshold,ok,,1.4697988032862584e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008632079989183,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,LEU_INV_000011,0.0,,0.0,,False,below_threshold,ok,,3.555502308061724e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.000980917000561,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,LEU_INV_000012,0.0,,0.0,,False,below_threshold,ok,,4.791580215739532e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008729580004001,1.0,0.02,0.05,0.0,2.5,0.0,LEU_INV_000013,0.0,,0.0,,False,below_threshold,ok,,1.4526282565188959e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008698750025359,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,LEU_INV_000014,0.0,,0.0,,False,below_threshold,ok,,1.8604202740033653e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008557080000173,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,LEU_INV_000015,0.0,,0.0,,False,below_threshold,ok,,1.0295731294823705e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0010857500019483,1.0,0.02,0.0625,0.0,3.125,0.0,LEU_INV_000016,0.0,,0.0,,False,below_threshold,ok,,4.10244073764492e-16,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0009082920005312,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,LEU_INV_000017,0.0,,0.0,,False,below_threshold,ok,,1.6346842080370401e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008852920000208,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,LEU_INV_000018,0.0,,0.0,,False,below_threshold,ok,,4.885320566723376e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008808330021565,1.0,0.02,0.075,0.0,3.75,0.0,LEU_INV_000019,0.0,,0.0,,False,below_threshold,ok,,2.0278046111875007e-16,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008400829974561,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,LEU_INV_000020,0.0,,0.0,,False,below_threshold,ok,,1.212070625822764e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008542090072296,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,LEU_INV_000021,0.0,,0.0,,False,below_threshold,ok,,3.018733299585017e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008457079966319,1.0,0.02,0.0875,0.0,4.375,0.0,LEU_INV_000022,0.0,,0.0,,False,below_threshold,ok,,5.212785307495089e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0008467500010738,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,LEU_INV_000023,0.0,,0.0,,False,below_threshold,ok,,1.5979221943630437e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.0012226249964442,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,LEU_INV_000024,0.0,,0.0,,False,below_threshold,ok,,3.780893944951988e-15,False,leucine
leucine,inventory_landscape,Leucine(aq),Leucine(aq),M_2a835c89809e,0.0,101325.0,0.00095554201107,1.0,0.02,0.1,0.0,5.0,0.0,LEU_INV_000025,0.0,,0.0,,False,below_threshold,ok,,3.1720657846433026e-15,False,leucine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_m200(aq),M_27d21f8fc956,0.0,101325.0,0.0049663749960018,1.0,0.02,0.042,0.0,2.1,-200.0,LYS_DG_000001,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_m160(aq),M_c8e32c6be7ad,0.0,101325.0,0.0045849579910282,1.0,0.02,0.042,0.0,2.1,-160.0,LYS_DG_000002,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_m120(aq),M_7feae772d5cf,0.0,101325.0,0.0045735000021522,1.0,0.02,0.042,0.0,2.1,-120.0,LYS_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_m080(aq),M_0ae6e4caf8d4,0.0,101325.0,0.0045256659941514,1.0,0.02,0.042,0.0,2.1,-80.0,LYS_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_m040(aq),M_c873ea435fcc,0.0,101325.0,0.0044772920082323,1.0,0.02,0.042,0.0,2.1,-40.0,LYS_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_000(aq),M_01e4d0d684eb,0.0,101325.0,0.0049947910010814,1.0,0.02,0.042,0.0,2.1,0.0,LYS_DG_000006,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_p040(aq),M_bff3d5d0aaa9,0.0,101325.0,0.0045823749969713,1.0,0.02,0.042,0.0,2.1,40.0,LYS_DG_000007,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_p080(aq),M_f88afb06b490,0.0,101325.0,0.0044992080074734,1.0,0.02,0.042,0.0,2.1,80.0,LYS_DG_000008,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_p120(aq),M_3d3519a3d7d0,0.0,101325.0,0.0048133330128621,1.0,0.02,0.042,0.0,2.1,120.0,LYS_DG_000009,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_p160(aq),M_aa42e7938809,0.0,101325.0,0.0045322920050239,1.0,0.02,0.042,0.0,2.1,160.0,LYS_DG_000010,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,deltaG_sweep,Lysine(aq),Lysine__dG_p200(aq),M_99cffa65d1dd,0.0,101325.0,0.004705790997832,1.0,0.02,0.042,0.0,2.1,200.0,LYS_DG_000011,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.006160875011119,1.0,0.02,0.0,0.0,0.0,0.0,LYS_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.000983666992397,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,LYS_INV_000002,0.0,,0.0,,False,below_threshold,ok,,1.0840257360050348e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0009214590099873,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,LYS_INV_000003,0.0,,0.0,,False,below_threshold,ok,,5.182240374263281e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008779159979894,1.0,0.02,0.0125,0.0,0.625,0.0,LYS_INV_000004,0.0,,0.0,,False,below_threshold,ok,,3.2258296115016613e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008930420008255,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,LYS_INV_000005,0.0,,0.0,,False,below_threshold,ok,,1.4993365605870281e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0010677920072339,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,LYS_INV_000006,0.0,,0.0,,False,below_threshold,ok,,3.8400027753248004e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008956250094342,1.0,0.02,0.025,0.0,1.25,0.0,LYS_INV_000007,0.0,,0.0,,False,below_threshold,ok,,2.3373116307898006e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0009204590023728,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,LYS_INV_000008,0.0,,0.0,,False,below_threshold,ok,,2.962946276998033e-15,False,lysine
lysine,inventory_landscape,Lysine(aq),Lysine(aq),M_730bb12e01ab,0.0,101325.0,0.0008782499935477,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,LYS_INV_000009,0.0,,0.0,,False,below_threshold,ok,,8.432073604748025e-16,False,lysine
